PageNumber,PageCount,ResultCount,ResultDateTime
1,1,2939,2019-09-06T14:45:52.6099797-06:00
abbrev,parameter,measDateTime,measValue,measUnit,flagA,flagB,modified
PLAKERCO,DISCHRG,2019-08-30T03:45:00.0000000,312,cfs,O,,2019-08-30T04:39:38.4100000
PLAKERCO,DISCHRG,2019-08-30T04:00:00.0000000,315,cfs,O,,2019-08-30T04:39:38.4100000
PLAKERCO,DISCHRG,2019-08-30T04:15:00.0000000,315,cfs,O,,2019-08-30T04:39:38.4100000
PLAKERCO,DISCHRG,2019-08-30T04:30:00.0000000,315,cfs,O,,2019-08-30T04:39:38.4100000
PLAKERCO,DISCHRG,2019-08-30T04:45:00.0000000,319,cfs,O,,2019-08-30T05:39:40.1530000
PLAKERCO,DISCHRG,2019-08-30T05:00:00.0000000,322,cfs,O,,2019-08-30T05:39:40.1530000
PLAKERCO,DISCHRG,2019-08-30T05:15:00.0000000,319,cfs,O,,2019-08-30T05:39:40.1530000
PLAKERCO,DISCHRG,2019-08-30T05:30:00.0000000,322,cfs,O,,2019-08-30T05:39:40.1700000
PLAKERCO,DISCHRG,2019-08-30T05:45:00.0000000,322,cfs,O,,2019-08-30T06:39:41.6400000
PLAKERCO,DISCHRG,2019-08-30T06:00:00.0000000,319,cfs,O,,2019-08-30T06:39:41.6400000
PLAKERCO,DISCHRG,2019-08-30T06:15:00.0000000,322,cfs,O,,2019-08-30T06:39:41.6400000
PLAKERCO,DISCHRG,2019-08-30T06:30:00.0000000,315,cfs,O,,2019-08-30T06:39:41.6530000
PLAKERCO,DISCHRG,2019-08-30T06:45:00.0000000,322,cfs,O,,2019-08-30T07:39:43.1730000
PLAKERCO,DISCHRG,2019-08-30T07:00:00.0000000,315,cfs,O,,2019-08-30T07:39:43.1730000
PLAKERCO,DISCHRG,2019-08-30T07:15:00.0000000,315,cfs,O,,2019-08-30T07:39:43.1870000
PLAKERCO,DISCHRG,2019-08-30T07:30:00.0000000,315,cfs,O,,2019-08-30T07:39:43.1870000
PLAKERCO,DISCHRG,2019-08-30T07:45:00.0000000,315,cfs,O,,2019-08-30T08:39:44.7100000
PLAKERCO,DISCHRG,2019-08-30T08:00:00.0000000,315,cfs,O,,2019-08-30T08:39:44.7100000
PLAKERCO,DISCHRG,2019-08-30T08:15:00.0000000,315,cfs,O,,2019-08-30T08:39:44.7100000
PLAKERCO,DISCHRG,2019-08-30T08:30:00.0000000,319,cfs,O,,2019-08-30T08:39:44.7100000
PLAKERCO,DISCHRG,2019-08-30T08:45:00.0000000,315,cfs,O,,2019-08-30T09:40:06.1030000
PLAKERCO,DISCHRG,2019-08-30T09:00:00.0000000,315,cfs,O,,2019-08-30T09:40:06.1200000
PLAKERCO,DISCHRG,2019-08-30T09:15:00.0000000,319,cfs,O,,2019-08-30T09:40:06.1200000
PLAKERCO,DISCHRG,2019-08-30T09:30:00.0000000,322,cfs,O,,2019-08-30T09:40:06.1200000
PLAKERCO,DISCHRG,2019-08-30T09:45:00.0000000,322,cfs,O,,2019-08-30T10:39:47.5830000
PLAKERCO,DISCHRG,2019-08-30T10:00:00.0000000,322,cfs,O,,2019-08-30T10:39:47.5830000
PLAKERCO,DISCHRG,2019-08-30T10:15:00.0000000,322,cfs,O,,2019-08-30T10:39:47.5830000
PLAKERCO,DISCHRG,2019-08-30T10:30:00.0000000,322,cfs,O,,2019-08-30T10:39:47.5830000
PLAKERCO,DISCHRG,2019-08-30T10:45:00.0000000,322,cfs,O,,2019-08-30T11:39:48.8570000
PLAKERCO,DISCHRG,2019-08-30T11:00:00.0000000,319,cfs,O,,2019-08-30T11:39:48.8570000
PLAKERCO,DISCHRG,2019-08-30T11:15:00.0000000,319,cfs,O,,2019-08-30T11:39:48.8570000
PLAKERCO,DISCHRG,2019-08-30T11:30:00.0000000,315,cfs,O,,2019-08-30T11:39:48.8700000
PLAKERCO,DISCHRG,2019-08-30T11:45:00.0000000,315,cfs,O,,2019-08-30T12:39:52.1270000
PLAKERCO,DISCHRG,2019-08-30T12:00:00.0000000,315,cfs,O,,2019-08-30T12:39:52.2800000
PLAKERCO,DISCHRG,2019-08-30T12:15:00.0000000,312,cfs,O,,2019-08-30T12:39:52.3770000
PLAKERCO,DISCHRG,2019-08-30T12:30:00.0000000,315,cfs,O,,2019-08-30T12:39:52.4530000
PLAKERCO,DISCHRG,2019-08-30T12:45:00.0000000,319,cfs,O,,2019-08-30T13:39:51.6700000
PLAKERCO,DISCHRG,2019-08-30T13:00:00.0000000,319,cfs,O,,2019-08-30T13:39:51.6700000
PLAKERCO,DISCHRG,2019-08-30T13:15:00.0000000,319,cfs,O,,2019-08-30T13:39:51.6700000
PLAKERCO,DISCHRG,2019-08-30T13:30:00.0000000,322,cfs,O,,2019-08-30T13:39:51.6700000
PLAKERCO,DISCHRG,2019-08-30T13:45:00.0000000,322,cfs,O,,2019-08-30T14:39:33.0930000
PLAKERCO,DISCHRG,2019-08-30T14:00:00.0000000,322,cfs,O,,2019-08-30T14:39:33.0930000
PLAKERCO,DISCHRG,2019-08-30T14:15:00.0000000,319,cfs,O,,2019-08-30T14:39:33.0930000
PLAKERCO,DISCHRG,2019-08-30T14:30:00.0000000,319,cfs,O,,2019-08-30T14:39:33.0930000
PLAKERCO,DISCHRG,2019-08-30T14:45:00.0000000,315,cfs,O,,2019-08-30T15:39:34.6700000
PLAKERCO,DISCHRG,2019-08-30T15:00:00.0000000,319,cfs,O,,2019-08-30T15:39:34.6700000
PLAKERCO,DISCHRG,2019-08-30T15:15:00.0000000,315,cfs,O,,2019-08-30T15:39:34.6700000
PLAKERCO,DISCHRG,2019-08-30T15:30:00.0000000,312,cfs,O,,2019-08-30T15:39:34.6700000
PLAKERCO,DISCHRG,2019-08-30T15:45:00.0000000,312,cfs,O,,2019-08-30T16:39:36.1530000
PLAKERCO,DISCHRG,2019-08-30T16:00:00.0000000,315,cfs,O,,2019-08-30T16:39:36.1530000
PLAKERCO,DISCHRG,2019-08-30T16:15:00.0000000,315,cfs,O,,2019-08-30T16:39:36.1700000
PLAKERCO,DISCHRG,2019-08-30T16:30:00.0000000,315,cfs,O,,2019-08-30T16:39:36.1700000
PLAKERCO,DISCHRG,2019-08-30T16:45:00.0000000,319,cfs,O,,2019-08-30T17:39:57.8370000
PLAKERCO,DISCHRG,2019-08-30T17:00:00.0000000,319,cfs,O,,2019-08-30T17:39:57.8370000
PLAKERCO,DISCHRG,2019-08-30T17:15:00.0000000,319,cfs,O,,2019-08-30T17:39:57.8370000
PLAKERCO,DISCHRG,2019-08-30T17:30:00.0000000,315,cfs,O,,2019-08-30T17:39:57.8370000
PLAKERCO,DISCHRG,2019-08-30T17:45:00.0000000,319,cfs,O,,2019-08-30T18:39:59.3270000
PLAKERCO,DISCHRG,2019-08-30T18:00:00.0000000,315,cfs,O,,2019-08-30T18:39:59.3270000
PLAKERCO,DISCHRG,2019-08-30T18:15:00.0000000,319,cfs,O,,2019-08-30T18:39:59.3270000
PLAKERCO,DISCHRG,2019-08-30T18:30:00.0000000,319,cfs,O,,2019-08-30T18:39:59.3270000
PLAKERCO,DISCHRG,2019-08-30T18:45:00.0000000,315,cfs,O,,2019-08-30T19:40:00.7600000
PLAKERCO,DISCHRG,2019-08-30T19:00:00.0000000,312,cfs,O,,2019-08-30T19:40:00.7600000
PLAKERCO,DISCHRG,2019-08-30T19:15:00.0000000,312,cfs,O,,2019-08-30T19:40:00.7600000
PLAKERCO,DISCHRG,2019-08-30T19:30:00.0000000,308,cfs,O,,2019-08-30T19:40:00.7770000
PLAKERCO,DISCHRG,2019-08-30T19:45:00.0000000,304,cfs,O,,2019-08-30T20:40:02.1870000
PLAKERCO,DISCHRG,2019-08-30T20:00:00.0000000,308,cfs,O,,2019-08-30T20:40:02.1870000
PLAKERCO,DISCHRG,2019-08-30T20:15:00.0000000,312,cfs,O,,2019-08-30T20:40:02.1870000
PLAKERCO,DISCHRG,2019-08-30T20:30:00.0000000,312,cfs,O,,2019-08-30T20:40:02.1870000
PLAKERCO,DISCHRG,2019-08-30T20:45:00.0000000,315,cfs,O,,2019-08-30T21:40:03.5070000
PLAKERCO,DISCHRG,2019-08-30T21:00:00.0000000,312,cfs,O,,2019-08-30T21:40:03.5070000
PLAKERCO,DISCHRG,2019-08-30T21:15:00.0000000,315,cfs,O,,2019-08-30T21:40:03.5070000
PLAKERCO,DISCHRG,2019-08-30T21:30:00.0000000,319,cfs,O,,2019-08-30T21:40:03.5070000
PLAKERCO,DISCHRG,2019-08-30T21:45:00.0000000,319,cfs,O,,2019-08-30T22:39:45.0130000
PLAKERCO,DISCHRG,2019-08-30T22:00:00.0000000,319,cfs,O,,2019-08-30T22:39:45.0130000
PLAKERCO,DISCHRG,2019-08-30T22:15:00.0000000,319,cfs,O,,2019-08-30T22:39:45.0130000
PLAKERCO,DISCHRG,2019-08-30T22:30:00.0000000,319,cfs,O,,2019-08-30T22:39:45.0130000
PLAKERCO,DISCHRG,2019-08-30T22:45:00.0000000,315,cfs,O,,2019-08-30T23:39:46.6570000
PLAKERCO,DISCHRG,2019-08-30T23:00:00.0000000,312,cfs,O,,2019-08-30T23:39:46.6570000
PLAKERCO,DISCHRG,2019-08-30T23:15:00.0000000,308,cfs,O,,2019-08-30T23:39:46.6570000
PLAKERCO,DISCHRG,2019-08-30T23:30:00.0000000,312,cfs,O,,2019-08-30T23:39:46.6570000
PLAKERCO,DISCHRG,2019-08-30T23:45:00.0000000,312,cfs,O,,2019-08-31T00:39:48.0530000
PLAKERCO,DISCHRG,2019-08-31T00:00:00.0000000,312,cfs,O,,2019-08-31T00:39:48.0530000
PLAKERCO,DISCHRG,2019-08-31T00:15:00.0000000,312,cfs,O,,2019-08-31T00:39:48.0530000
PLAKERCO,DISCHRG,2019-08-31T00:30:00.0000000,315,cfs,O,,2019-08-31T00:39:48.0530000
PLAKERCO,DISCHRG,2019-08-31T00:45:00.0000000,319,cfs,O,,2019-08-31T01:39:49.6870000
PLAKERCO,DISCHRG,2019-08-31T01:00:00.0000000,322,cfs,O,,2019-08-31T01:39:49.6870000
PLAKERCO,DISCHRG,2019-08-31T01:15:00.0000000,319,cfs,O,,2019-08-31T01:39:49.7030000
PLAKERCO,DISCHRG,2019-08-31T01:30:00.0000000,322,cfs,O,,2019-08-31T01:39:49.7030000
PLAKERCO,DISCHRG,2019-08-31T01:45:00.0000000,319,cfs,O,,2019-08-31T02:39:51.2330000
PLAKERCO,DISCHRG,2019-08-31T02:00:00.0000000,322,cfs,O,,2019-08-31T02:39:51.2470000
PLAKERCO,DISCHRG,2019-08-31T02:15:00.0000000,319,cfs,O,,2019-08-31T02:39:51.2470000
PLAKERCO,DISCHRG,2019-08-31T02:30:00.0000000,322,cfs,O,,2019-08-31T02:39:51.2470000
PLAKERCO,DISCHRG,2019-08-31T02:45:00.0000000,326,cfs,O,,2019-08-31T03:39:52.7500000
PLAKERCO,DISCHRG,2019-08-31T03:00:00.0000000,322,cfs,O,,2019-08-31T03:39:52.7500000
PLAKERCO,DISCHRG,2019-08-31T03:15:00.0000000,319,cfs,O,,2019-08-31T03:39:52.7670000
PLAKERCO,DISCHRG,2019-08-31T03:30:00.0000000,315,cfs,O,,2019-08-31T03:39:52.7670000
PLAKERCO,DISCHRG,2019-08-31T03:45:00.0000000,315,cfs,O,,2019-08-31T04:39:54.1700000
PLAKERCO,DISCHRG,2019-08-31T04:00:00.0000000,315,cfs,O,,2019-08-31T04:39:54.1870000
PLAKERCO,DISCHRG,2019-08-31T04:15:00.0000000,315,cfs,O,,2019-08-31T04:39:54.1870000
PLAKERCO,DISCHRG,2019-08-31T04:30:00.0000000,319,cfs,O,,2019-08-31T04:39:54.1870000
PLAKERCO,DISCHRG,2019-08-31T04:45:00.0000000,322,cfs,O,,2019-08-31T05:39:35.6200000
PLAKERCO,DISCHRG,2019-08-31T05:00:00.0000000,326,cfs,O,,2019-08-31T05:39:35.6200000
PLAKERCO,DISCHRG,2019-08-31T05:15:00.0000000,330,cfs,O,,2019-08-31T05:39:35.6200000
PLAKERCO,DISCHRG,2019-08-31T05:30:00.0000000,322,cfs,O,,2019-08-31T05:39:35.6200000
PLAKERCO,DISCHRG,2019-08-31T05:45:00.0000000,326,cfs,O,,2019-08-31T06:39:37.0100000
PLAKERCO,DISCHRG,2019-08-31T06:00:00.0000000,326,cfs,O,,2019-08-31T06:39:37.0100000
PLAKERCO,DISCHRG,2019-08-31T06:15:00.0000000,326,cfs,O,,2019-08-31T06:39:37.0100000
PLAKERCO,DISCHRG,2019-08-31T06:30:00.0000000,330,cfs,O,,2019-08-31T06:39:37.0100000
PLAKERCO,DISCHRG,2019-08-31T06:45:00.0000000,319,cfs,O,,2019-08-31T07:39:38.5430000
PLAKERCO,DISCHRG,2019-08-31T07:00:00.0000000,322,cfs,O,,2019-08-31T07:39:38.5430000
PLAKERCO,DISCHRG,2019-08-31T07:15:00.0000000,322,cfs,O,,2019-08-31T07:39:38.5600000
PLAKERCO,DISCHRG,2019-08-31T07:30:00.0000000,319,cfs,O,,2019-08-31T07:39:38.5600000
PLAKERCO,DISCHRG,2019-08-31T07:45:00.0000000,319,cfs,O,,2019-08-31T08:39:40.0100000
PLAKERCO,DISCHRG,2019-08-31T08:00:00.0000000,322,cfs,O,,2019-08-31T08:39:40.0270000
PLAKERCO,DISCHRG,2019-08-31T08:15:00.0000000,322,cfs,O,,2019-08-31T08:39:40.0270000
PLAKERCO,DISCHRG,2019-08-31T08:30:00.0000000,326,cfs,O,,2019-08-31T08:39:40.0270000
PLAKERCO,DISCHRG,2019-08-31T08:45:00.0000000,326,cfs,O,,2019-08-31T09:39:41.4900000
PLAKERCO,DISCHRG,2019-08-31T09:00:00.0000000,322,cfs,O,,2019-08-31T09:39:41.5070000
PLAKERCO,DISCHRG,2019-08-31T09:15:00.0000000,330,cfs,O,,2019-08-31T09:39:41.5070000
PLAKERCO,DISCHRG,2019-08-31T09:30:00.0000000,326,cfs,O,,2019-08-31T09:39:41.5070000
PLAKERCO,DISCHRG,2019-08-31T09:45:00.0000000,326,cfs,O,,2019-08-31T10:40:02.9830000
PLAKERCO,DISCHRG,2019-08-31T10:00:00.0000000,330,cfs,O,,2019-08-31T10:40:02.9830000
PLAKERCO,DISCHRG,2019-08-31T10:15:00.0000000,330,cfs,O,,2019-08-31T10:40:02.9830000
PLAKERCO,DISCHRG,2019-08-31T10:30:00.0000000,326,cfs,O,,2019-08-31T10:40:02.9830000
PLAKERCO,DISCHRG,2019-08-31T10:45:00.0000000,322,cfs,O,,2019-08-31T11:40:04.4570000
PLAKERCO,DISCHRG,2019-08-31T11:00:00.0000000,322,cfs,O,,2019-08-31T11:40:04.4570000
PLAKERCO,DISCHRG,2019-08-31T11:15:00.0000000,319,cfs,O,,2019-08-31T11:40:04.4730000
PLAKERCO,DISCHRG,2019-08-31T11:30:00.0000000,322,cfs,O,,2019-08-31T11:40:04.4730000
PLAKERCO,DISCHRG,2019-08-31T11:45:00.0000000,322,cfs,O,,2019-08-31T12:40:05.7300000
PLAKERCO,DISCHRG,2019-08-31T12:00:00.0000000,322,cfs,O,,2019-08-31T12:40:05.7300000
PLAKERCO,DISCHRG,2019-08-31T12:15:00.0000000,326,cfs,O,,2019-08-31T12:40:05.7300000
PLAKERCO,DISCHRG,2019-08-31T12:30:00.0000000,326,cfs,O,,2019-08-31T12:40:05.7300000
PLAKERCO,DISCHRG,2019-08-31T12:45:00.0000000,326,cfs,O,,2019-08-31T13:40:07.0230000
PLAKERCO,DISCHRG,2019-08-31T13:00:00.0000000,326,cfs,O,,2019-08-31T13:40:07.0230000
PLAKERCO,DISCHRG,2019-08-31T13:15:00.0000000,330,cfs,O,,2019-08-31T13:40:07.0230000
PLAKERCO,DISCHRG,2019-08-31T13:30:00.0000000,326,cfs,O,,2019-08-31T13:40:07.0230000
PLAKERCO,DISCHRG,2019-08-31T13:45:00.0000000,326,cfs,O,,2019-08-31T14:39:48.4270000
PLAKERCO,DISCHRG,2019-08-31T14:00:00.0000000,330,cfs,O,,2019-08-31T14:39:48.4270000
PLAKERCO,DISCHRG,2019-08-31T14:15:00.0000000,326,cfs,O,,2019-08-31T14:39:48.4270000
PLAKERCO,DISCHRG,2019-08-31T14:30:00.0000000,322,cfs,O,,2019-08-31T14:39:48.4270000
PLAKERCO,DISCHRG,2019-08-31T14:45:00.0000000,322,cfs,O,,2019-08-31T15:39:49.7570000
PLAKERCO,DISCHRG,2019-08-31T15:00:00.0000000,319,cfs,O,,2019-08-31T15:39:49.7730000
PLAKERCO,DISCHRG,2019-08-31T15:15:00.0000000,319,cfs,O,,2019-08-31T15:39:49.7730000
PLAKERCO,DISCHRG,2019-08-31T15:30:00.0000000,322,cfs,O,,2019-08-31T15:39:49.7730000
PLAKERCO,DISCHRG,2019-08-31T15:45:00.0000000,322,cfs,O,,2019-08-31T16:39:51.1500000
PLAKERCO,DISCHRG,2019-08-31T16:00:00.0000000,322,cfs,O,,2019-08-31T16:39:51.1500000
PLAKERCO,DISCHRG,2019-08-31T16:15:00.0000000,326,cfs,O,,2019-08-31T16:39:51.1500000
PLAKERCO,DISCHRG,2019-08-31T16:30:00.0000000,326,cfs,O,,2019-08-31T16:39:51.1500000
PLAKERCO,DISCHRG,2019-08-31T16:45:00.0000000,330,cfs,O,,2019-08-31T17:39:52.5770000
PLAKERCO,DISCHRG,2019-08-31T17:00:00.0000000,334,cfs,O,,2019-08-31T17:39:52.5770000
PLAKERCO,DISCHRG,2019-08-31T17:15:00.0000000,326,cfs,O,,2019-08-31T17:39:52.5770000
PLAKERCO,DISCHRG,2019-08-31T17:30:00.0000000,326,cfs,O,,2019-08-31T17:39:52.5770000
PLAKERCO,DISCHRG,2019-08-31T17:45:00.0000000,326,cfs,O,,2019-08-31T18:39:54.0770000
PLAKERCO,DISCHRG,2019-08-31T18:00:00.0000000,326,cfs,O,,2019-08-31T18:39:54.0770000
PLAKERCO,DISCHRG,2019-08-31T18:15:00.0000000,326,cfs,O,,2019-08-31T18:39:54.0770000
PLAKERCO,DISCHRG,2019-08-31T18:30:00.0000000,322,cfs,O,,2019-08-31T18:39:54.0770000
PLAKERCO,DISCHRG,2019-08-31T18:45:00.0000000,319,cfs,O,,2019-08-31T19:40:15.3930000
PLAKERCO,DISCHRG,2019-08-31T19:00:00.0000000,315,cfs,O,,2019-08-31T19:40:15.3930000
PLAKERCO,DISCHRG,2019-08-31T19:15:00.0000000,315,cfs,O,,2019-08-31T19:40:15.4100000
PLAKERCO,DISCHRG,2019-08-31T19:30:00.0000000,312,cfs,O,,2019-08-31T19:40:15.4100000
PLAKERCO,DISCHRG,2019-08-31T19:45:00.0000000,312,cfs,O,,2019-08-31T20:39:36.7870000
PLAKERCO,DISCHRG,2019-08-31T20:00:00.0000000,315,cfs,O,,2019-08-31T20:39:36.7870000
PLAKERCO,DISCHRG,2019-08-31T20:15:00.0000000,312,cfs,O,,2019-08-31T20:39:36.7870000
PLAKERCO,DISCHRG,2019-08-31T20:30:00.0000000,315,cfs,O,,2019-08-31T20:39:36.7870000
PLAKERCO,DISCHRG,2019-08-31T20:45:00.0000000,315,cfs,O,,2019-08-31T21:39:38.2300000
PLAKERCO,DISCHRG,2019-08-31T21:00:00.0000000,315,cfs,O,,2019-08-31T21:39:38.2430000
PLAKERCO,DISCHRG,2019-08-31T21:15:00.0000000,315,cfs,O,,2019-08-31T21:39:38.2430000
PLAKERCO,DISCHRG,2019-08-31T21:30:00.0000000,312,cfs,O,,2019-08-31T21:39:38.2430000
PLAKERCO,DISCHRG,2019-08-31T21:45:00.0000000,312,cfs,O,,2019-08-31T22:39:39.8870000
PLAKERCO,DISCHRG,2019-08-31T22:00:00.0000000,308,cfs,O,,2019-08-31T22:39:39.9000000
PLAKERCO,DISCHRG,2019-08-31T22:15:00.0000000,312,cfs,O,,2019-08-31T22:39:39.9170000
PLAKERCO,DISCHRG,2019-08-31T22:30:00.0000000,312,cfs,O,,2019-08-31T22:39:39.9170000
PLAKERCO,DISCHRG,2019-08-31T22:45:00.0000000,304,cfs,O,,2019-08-31T23:39:41.3970000
PLAKERCO,DISCHRG,2019-08-31T23:00:00.0000000,304,cfs,O,,2019-08-31T23:39:41.3970000
PLAKERCO,DISCHRG,2019-08-31T23:15:00.0000000,297,cfs,O,,2019-08-31T23:39:41.3970000
PLAKERCO,DISCHRG,2019-08-31T23:30:00.0000000,301,cfs,O,,2019-08-31T23:39:41.3970000
PLAKERCO,DISCHRG,2019-08-31T23:45:00.0000000,301,cfs,O,,2019-09-01T00:40:02.7600000
PLAKERCO,DISCHRG,2019-09-01T00:00:00.0000000,308,cfs,O,,2019-09-01T00:40:02.7600000
PLAKERCO,DISCHRG,2019-09-01T00:15:00.0000000,308,cfs,O,,2019-09-01T00:40:02.7730000
PLAKERCO,DISCHRG,2019-09-01T00:30:00.0000000,308,cfs,O,,2019-09-01T00:40:02.7730000
PLAKERCO,DISCHRG,2019-09-01T00:45:00.0000000,308,cfs,O,,2019-09-01T01:40:04.2870000
PLAKERCO,DISCHRG,2019-09-01T01:00:00.0000000,312,cfs,O,,2019-09-01T01:40:04.2870000
PLAKERCO,DISCHRG,2019-09-01T01:15:00.0000000,315,cfs,O,,2019-09-01T01:40:04.3030000
PLAKERCO,DISCHRG,2019-09-01T01:30:00.0000000,312,cfs,O,,2019-09-01T01:40:04.3200000
PLAKERCO,DISCHRG,2019-09-01T01:45:00.0000000,315,cfs,O,,2019-09-01T02:39:45.9070000
PLAKERCO,DISCHRG,2019-09-01T02:00:00.0000000,315,cfs,O,,2019-09-01T02:39:45.9070000
PLAKERCO,DISCHRG,2019-09-01T02:15:00.0000000,315,cfs,O,,2019-09-01T02:39:45.9200000
PLAKERCO,DISCHRG,2019-09-01T02:30:00.0000000,312,cfs,O,,2019-09-01T02:39:45.9200000
PLAKERCO,DISCHRG,2019-09-01T02:45:00.0000000,312,cfs,O,,2019-09-01T03:39:47.4800000
PLAKERCO,DISCHRG,2019-09-01T03:00:00.0000000,308,cfs,O,,2019-09-01T03:39:47.4800000
PLAKERCO,DISCHRG,2019-09-01T03:15:00.0000000,308,cfs,O,,2019-09-01T03:39:47.4800000
PLAKERCO,DISCHRG,2019-09-01T03:30:00.0000000,304,cfs,O,,2019-09-01T03:39:47.4970000
PLAKERCO,DISCHRG,2019-09-01T03:45:00.0000000,312,cfs,O,,2019-09-01T04:39:49.1070000
PLAKERCO,DISCHRG,2019-09-01T04:00:00.0000000,315,cfs,O,,2019-09-01T04:39:49.1070000
PLAKERCO,DISCHRG,2019-09-01T04:15:00.0000000,315,cfs,O,,2019-09-01T04:39:49.1070000
PLAKERCO,DISCHRG,2019-09-01T04:30:00.0000000,315,cfs,O,,2019-09-01T04:39:49.1070000
PLAKERCO,DISCHRG,2019-09-01T04:45:00.0000000,315,cfs,O,,2019-09-01T05:39:50.8100000
PLAKERCO,DISCHRG,2019-09-01T05:00:00.0000000,315,cfs,O,,2019-09-01T05:39:50.8270000
PLAKERCO,DISCHRG,2019-09-01T05:15:00.0000000,315,cfs,O,,2019-09-01T05:39:50.8270000
PLAKERCO,DISCHRG,2019-09-01T05:30:00.0000000,315,cfs,O,,2019-09-01T05:39:50.8270000
PLAKERCO,DISCHRG,2019-09-01T05:45:00.0000000,315,cfs,O,,2019-09-01T06:39:52.4670000
PLAKERCO,DISCHRG,2019-09-01T06:00:00.0000000,312,cfs,O,,2019-09-01T06:39:52.4670000
PLAKERCO,DISCHRG,2019-09-01T06:15:00.0000000,312,cfs,O,,2019-09-01T06:39:52.4670000
PLAKERCO,DISCHRG,2019-09-01T06:30:00.0000000,312,cfs,O,,2019-09-01T06:39:52.4670000
PLAKERCO,DISCHRG,2019-09-01T06:45:00.0000000,312,cfs,O,,2019-09-01T07:39:54.0800000
PLAKERCO,DISCHRG,2019-09-01T07:00:00.0000000,308,cfs,O,,2019-09-01T07:39:54.0800000
PLAKERCO,DISCHRG,2019-09-01T07:15:00.0000000,304,cfs,O,,2019-09-01T07:39:54.0930000
PLAKERCO,DISCHRG,2019-09-01T07:30:00.0000000,308,cfs,O,,2019-09-01T07:39:54.0930000
PLAKERCO,DISCHRG,2019-09-01T07:45:00.0000000,308,cfs,O,,2019-09-01T08:39:55.7000000
PLAKERCO,DISCHRG,2019-09-01T08:00:00.0000000,308,cfs,O,,2019-09-01T08:39:55.7000000
PLAKERCO,DISCHRG,2019-09-01T08:15:00.0000000,315,cfs,O,,2019-09-01T08:39:55.7000000
PLAKERCO,DISCHRG,2019-09-01T08:30:00.0000000,312,cfs,O,,2019-09-01T08:39:55.7000000
PLAKERCO,DISCHRG,2019-09-01T08:45:00.0000000,315,cfs,O,,2019-09-01T09:39:57.1430000
PLAKERCO,DISCHRG,2019-09-01T09:00:00.0000000,312,cfs,O,,2019-09-01T09:39:57.1600000
PLAKERCO,DISCHRG,2019-09-01T09:15:00.0000000,312,cfs,O,,2019-09-01T09:39:57.1600000
PLAKERCO,DISCHRG,2019-09-01T09:30:00.0000000,312,cfs,O,,2019-09-01T09:39:57.1600000
PLAKERCO,DISCHRG,2019-09-01T09:45:00.0000000,315,cfs,O,,2019-09-01T10:39:38.6370000
PLAKERCO,DISCHRG,2019-09-01T10:00:00.0000000,315,cfs,O,,2019-09-01T10:39:38.6370000
PLAKERCO,DISCHRG,2019-09-01T10:15:00.0000000,315,cfs,O,,2019-09-01T10:39:38.6530000
PLAKERCO,DISCHRG,2019-09-01T10:30:00.0000000,312,cfs,O,,2019-09-01T10:39:38.6530000
PLAKERCO,DISCHRG,2019-09-01T10:45:00.0000000,312,cfs,O,,2019-09-01T11:40:00.0830000
PLAKERCO,DISCHRG,2019-09-01T11:00:00.0000000,312,cfs,O,,2019-09-01T11:40:00.0830000
PLAKERCO,DISCHRG,2019-09-01T11:15:00.0000000,315,cfs,O,,2019-09-01T11:40:00.0830000
PLAKERCO,DISCHRG,2019-09-01T11:30:00.0000000,312,cfs,O,,2019-09-01T11:40:00.1000000
PLAKERCO,DISCHRG,2019-09-01T11:45:00.0000000,312,cfs,O,,2019-09-01T12:40:01.6130000
PLAKERCO,DISCHRG,2019-09-01T12:00:00.0000000,315,cfs,O,,2019-09-01T12:40:01.6130000
PLAKERCO,DISCHRG,2019-09-01T12:15:00.0000000,315,cfs,O,,2019-09-01T12:40:01.6130000
PLAKERCO,DISCHRG,2019-09-01T12:30:00.0000000,319,cfs,O,,2019-09-01T12:40:01.6130000
PLAKERCO,DISCHRG,2019-09-01T12:45:00.0000000,319,cfs,O,,2019-09-01T13:52:15.5200000
PLAKERCO,DISCHRG,2019-09-01T13:00:00.0000000,322,cfs,O,,2019-09-01T13:52:15.5200000
PLAKERCO,DISCHRG,2019-09-01T13:15:00.0000000,319,cfs,O,,2019-09-01T13:52:15.5200000
PLAKERCO,DISCHRG,2019-09-01T13:30:00.0000000,319,cfs,O,,2019-09-01T13:52:15.5200000
PLAKERCO,DISCHRG,2019-09-01T13:45:00.0000000,319,cfs,O,,2019-09-01T14:39:54.9770000
PLAKERCO,DISCHRG,2019-09-01T14:00:00.0000000,319,cfs,O,,2019-09-01T14:39:54.9770000
PLAKERCO,DISCHRG,2019-09-01T14:15:00.0000000,315,cfs,O,,2019-09-01T14:39:54.9770000
PLAKERCO,DISCHRG,2019-09-01T14:30:00.0000000,312,cfs,O,,2019-09-01T14:39:54.9930000
PLAKERCO,DISCHRG,2019-09-01T14:45:00.0000000,312,cfs,O,,2019-09-01T15:39:56.5930000
PLAKERCO,DISCHRG,2019-09-01T15:00:00.0000000,308,cfs,O,,2019-09-01T15:39:56.5930000
PLAKERCO,DISCHRG,2019-09-01T15:15:00.0000000,312,cfs,O,,2019-09-01T15:39:56.5930000
